"Timestamp","User Count","Type","Name","Requests/s","Failures/s","50%","66%","75%","80%","90%","95%","98%","99%","100%","Total Request Count","Total Failure Count","Total Median Response Time","Total Average Response Time","Total Min Response Time","Total Max Response Time"
1771253886,10,"GET","Total",50.0,0.0,50,60,70,80,90,100,110,120,130,1000,0,50,55,10,200
1771253876,10,"GET","Total",50.0,0.0,50,60,70,80,90,100,110,120,130,1000,0,50,55,10,200
1771253866,10,"GET","Total",50.0,0.0,50,60,70,80,90,100,110,120,130,1000,0,50,55,10,200
1771253856,10,"GET","Total",50.0,0.0,50,60,70,80,90,100,110,120,130,1000,0,50,55,10,200
1771253846,10,"GET","Total",50.0,0.0,50,60,70,80,90,100,110,120,130,1000,0,50,55,10,200
1771253836,10,"GET","Total",50.0,0.0,50,60,70,80,90,100,110,120,130,1000,0,50,55,10,200
1771253826,10,"GET","Total",50.0,0.0,50,60,70,80,90,100,110,120,130,1000,0,50,55,10,200
1771253816,10,"GET","Total",50.0,0.0,50,60,70,80,90,100,110,120,130,1000,0,50,55,10,200
1771253806,10,"GET","Total",50.0,0.0,50,60,70,80,90,100,110,120,130,1000,0,50,55,10,200
1771253796,10,"GET","Total",50.0,0.0,50,60,70,80,90,100,110,120,130,1000,0,50,55,10,200
